order_id,product_name,quantity,unit_price,order_date,purchase_address,city,total_price
176811,AA Batteries (4-pack),2,3.84,2019-04-14 23:02:00,456 13th St,Dallas,7.679999828338623
176812,Wired Headphones,1,11.99,2019-04-20 16:40:00,569 Willow St,New York City,11.989999771118164
176813,Google Phone,1,600.0,2019-04-28 18:01:00,269 Hill St,Atlanta,600.0
176813,Wired Headphones,1,11.99,2019-04-28 18:01:00,269 Hill St,Atlanta,11.989999771118164
176814,Lightning Charging Cable,1,14.95,2019-04-09 12:09:00,501 13th St,New York City,14.949999809265137
176815,AAA Batteries (4-pack),1,2.99,2019-04-04 13:36:00,327 Adams St,San Francisco,2.990000009536743
176816,27in 4K Gaming Monitor,1,389.99,2019-04-19 20:14:00,623 Lincoln St,Portland,389.989990234375
176817,Lightning Charging Cable,1,14.95,2019-04-26 20:47:00,284 Walnut St,Seattle,14.949999809265137
176818,Wired Headphones,1,11.99,2019-04-09 02:19:00,642 13th St,San Francisco,11.989999771118164
176819,AA Batteries (4-pack),2,3.84,2019-04-15 05:44:00,615 9th St,Portland,7.679999828338623
176820,USB-C Charging Cable,1,11.95,2019-04-17 12:10:00,654 Adams St,Boston,11.949999809265137
176821,34in Ultrawide Monitor,1,379.99,2019-04-18 15:08:00,72 Meadow St,San Francisco,379.989990234375
176822,AAA Batteries (4-pack),1,2.99,2019-04-22 19:50:00,40 Cedar St,Seattle,2.990000009536743
176823,Wired Headphones,1,11.99,2019-04-06 20:18:00,893 11th St,Seattle,11.989999771118164
176824,USB-C Charging Cable,2,11.95,2019-04-03 13:01:00,983 Center St,Los Angeles,23.899999618530273
176825,LG Washing Machine,1,600.0,2019-04-13 22:31:00,338 6th St,San Francisco,600.0
176826,Bose SoundSport Headphones,1,99.99,2019-04-11 00:15:00,72 Meadow St,San Francisco,99.98999786376953
176827,AAA Batteries (4-pack),1,2.99,2019-04-20 13:36:00,465 Hickory St,Los Angeles,2.990000009536743
176828,iPhone,1,700.0,2019-04-07 22:13:00,696 Highland St,Seattle,700.0
176829,Wired Headphones,1,11.99,2019-04-30 09:09:00,335 Wilson St,San Francisco,11.989999771118164
176830,Wired Headphones,1,11.99,2019-04-18 12:02:00,663 5th St,Austin,11.989999771118164
176831,USB-C Charging Cable,1,11.95,2019-04-01 07:39:00,743 Spruce St,San Francisco,11.949999809265137
176832,Apple Airpods Headphones,1,150.0,2019-04-19 20:21:00,533 Spruce St,Los Angeles,150.0
176833,Wired Headphones,1,11.99,2019-04-21 19:32:00,226 Madison St,Boston,11.989999771118164
176834,Lightning Charging Cable,1,14.95,2019-04-15 20:42:00,193 Forest St,San Francisco,14.949999809265137
176835,USB-C Charging Cable,1,11.95,2019-04-23 16:55:00,628 10th St,Boston,11.949999809265137
176836,USB-C Charging Cable,2,11.95,2019-04-10 14:20:00,857 Hickory St,Boston,23.899999618530273
176837,Lightning Charging Cable,1,14.95,2019-04-10 12:29:00,213 River St,New York City,14.949999809265137
176838,Lightning Charging Cable,1,14.95,2019-04-05 18:44:00,656 South St,New York City,14.949999809265137
176839,20in Monitor,1,109.99,2019-04-10 07:19:00,625 Willow St,Boston,109.98999786376953
176840,USB-C Charging Cable,1,11.95,2019-04-02 10:08:00,939 14th St,Austin,11.949999809265137
176841,AAA Batteries (4-pack),3,2.99,2019-04-26 22:50:00,177 Highland St,San Francisco,8.97000002861023
176842,AA Batteries (4-pack),2,3.84,2019-04-06 23:16:00,532 1st St,New York City,7.679999828338623
176843,34in Ultrawide Monitor,1,379.99,2019-04-21 11:22:00,733 Maple St,Atlanta,379.989990234375
176844,AA Batteries (4-pack),1,3.84,2019-04-23 18:48:00,983 Main St,Boston,3.8399999141693115
176845,USB-C Charging Cable,1,11.95,2019-04-15 14:26:00,925 Cedar St,San Francisco,11.949999809265137
176846,USB-C Charging Cable,1,11.95,2019-04-19 09:03:00,599 10th St,New York City,11.949999809265137
176847,AA Batteries (4-pack),3,3.84,2019-04-03 16:00:00,616 9th St,Austin,11.519999742507935
176848,27in FHD Monitor,1,149.99,2019-04-28 18:09:00,442 Center St,Boston,149.99000549316406
176849,34in Ultrawide Monitor,1,379.99,2019-04-22 10:59:00,309 West St,San Francisco,379.989990234375
176850,AA Batteries (4-pack),1,3.84,2019-04-03 12:40:00,520 5th St,Seattle,3.8399999141693115
176851,AA Batteries (4-pack),1,3.84,2019-04-09 22:58:00,669 Dogwood St,San Francisco,3.8399999141693115
176852,AA Batteries (4-pack),1,3.84,2019-04-09 13:58:00,731 Lincoln St,Portland,3.8399999141693115
176853,AA Batteries (4-pack),1,3.84,2019-04-24 11:41:00,858 14th St,New York City,3.8399999141693115
176854,AA Batteries (4-pack),1,3.84,2019-04-11 22:05:00,460 South St,Los Angeles,3.8399999141693115
176855,Wired Headphones,1,11.99,2019-04-21 16:42:00,103 12th St,Los Angeles,11.989999771118164
176856,Lightning Charging Cable,1,14.95,2019-04-13 10:59:00,459 8th St,San Francisco,14.949999809265137
176857,Bose SoundSport Headphones,1,99.99,2019-04-30 07:18:00,418 14th St,Portland,99.98999786376953
176858,AAA Batteries (4-pack),1,2.99,2019-04-16 13:25:00,669 Park St,Los Angeles,2.990000009536743
176859,AA Batteries (4-pack),1,3.84,2019-04-15 10:53:00,525 Adams St,New York City,3.8399999141693115
176860,USB-C Charging Cable,1,11.95,2019-04-04 11:00:00,420 Hill St,San Francisco,11.949999809265137
176861,Bose SoundSport Headphones,1,99.99,2019-04-14 13:01:00,370 9th St,Los Angeles,99.98999786376953
176862,AAA Batteries (4-pack),1,2.99,2019-04-29 11:37:00,267 Willow St,San Francisco,2.990000009536743
176863,27in FHD Monitor,1,149.99,2019-04-19 17:18:00,64 Maple St,New York City,149.99000549316406
176864,AAA Batteries (4-pack),2,2.99,2019-04-02 15:47:00,453 Meadow St,San Francisco,5.980000019073486
176865,AA Batteries (4-pack),1,3.84,2019-04-18 14:28:00,952 Washington St,New York City,3.8399999141693115
176866,ThinkPad Laptop,1,999.99,2019-04-02 11:42:00,338 West St,New York City,999.989990234375
176867,AAA Batteries (4-pack),1,2.99,2019-04-25 21:00:00,483 Washington St,San Francisco,2.990000009536743
176868,20in Monitor,1,109.99,2019-04-05 07:37:00,213 Highland St,Boston,109.98999786376953
176869,Apple Airpods Headphones,1,150.0,2019-04-23 18:33:00,861 2nd St,Seattle,150.0
176870,AAA Batteries (4-pack),3,2.99,2019-04-05 18:38:00,964 Park St,New York City,8.97000002861023
176871,AA Batteries (4-pack),1,3.84,2019-04-29 20:02:00,489 9th St,Dallas,3.8399999141693115
176872,AA Batteries (4-pack),1,3.84,2019-04-15 12:17:00,678 Madison St,Los Angeles,3.8399999141693115
176873,AA Batteries (4-pack),1,3.84,2019-04-06 05:26:00,532 Spruce St,Los Angeles,3.8399999141693115
176874,AAA Batteries (4-pack),1,2.99,2019-04-15 11:04:00,325 Pine St,New York City,2.990000009536743
176875,27in 4K Gaming Monitor,1,389.99,2019-04-23 19:26:00,727 Forest St,San Francisco,389.989990234375
176876,Bose SoundSport Headphones,1,99.99,2019-04-23 21:15:00,263 Hickory St,Boston,99.98999786376953
176877,Lightning Charging Cable,1,14.95,2019-04-10 15:48:00,289 4th St,San Francisco,14.949999809265137
176878,ThinkPad Laptop,1,999.99,2019-04-13 09:15:00,161 Highland St,San Francisco,999.989990234375
176879,Flatscreen TV,1,300.0,2019-04-13 14:15:00,370 Sunset St,Portland,300.0
176880,27in FHD Monitor,1,149.99,2019-04-04 08:36:00,691 River St,New York City,149.99000549316406
176881,Wired Headphones,1,11.99,2019-04-22 20:59:00,157 Sunset St,San Francisco,11.989999771118164
176882,Wired Headphones,1,11.99,2019-04-24 20:16:00,929 Main St,Boston,11.989999771118164
176883,Wired Headphones,2,11.99,2019-04-15 09:24:00,344 Dogwood St,New York City,23.979999542236328
176884,USB-C Charging Cable,1,11.95,2019-04-11 09:04:00,813 Highland St,San Francisco,11.949999809265137
176885,34in Ultrawide Monitor,1,379.99,2019-04-22 21:26:00,582 River St,Boston,379.989990234375
176886,Flatscreen TV,1,300.0,2019-04-19 20:44:00,410 8th St,San Francisco,300.0
176887,AAA Batteries (4-pack),1,2.99,2019-04-01 12:59:00,591 4th St,Boston,2.990000009536743
176888,Wired Headphones,1,11.99,2019-04-15 13:57:00,608 5th St,New York City,11.989999771118164
176889,AAA Batteries (4-pack),1,2.99,2019-04-17 21:22:00,837 Madison St,Boston,2.990000009536743
176890,USB-C Charging Cable,1,11.95,2019-04-25 17:35:00,950 8th St,Austin,11.949999809265137
176891,AAA Batteries (4-pack),1,2.99,2019-04-07 11:52:00,323 Ridge St,Portland,2.990000009536743
176892,AAA Batteries (4-pack),1,2.99,2019-04-12 22:50:00,165 Meadow St,Boston,2.990000009536743
176893,AAA Batteries (4-pack),1,2.99,2019-04-23 14:01:00,794 Dogwood St,Seattle,2.990000009536743
176894,Flatscreen TV,1,300.0,2019-04-13 17:23:00,589 Park St,San Francisco,300.0
176895,Apple Airpods Headphones,1,150.0,2019-04-24 08:44:00,286 6th St,Boston,150.0
176896,AAA Batteries (4-pack),2,2.99,2019-04-24 17:41:00,77 Johnson St,Dallas,5.980000019073486
176897,Apple Airpods Headphones,1,150.0,2019-04-02 18:12:00,941 Walnut St,San Francisco,150.0
176898,Apple Airpods Headphones,1,150.0,2019-04-18 17:05:00,45 River St,New York City,150.0
176899,Lightning Charging Cable,1,14.95,2019-04-05 18:17:00,269 South St,San Francisco,14.949999809265137
176900,Bose SoundSport Headphones,1,99.99,2019-04-21 06:17:00,356 North St,Boston,99.98999786376953
176901,Lightning Charging Cable,1,14.95,2019-04-22 14:37:00,25 8th St,Atlanta,14.949999809265137
176902,USB-C Charging Cable,1,11.95,2019-04-11 14:49:00,166 Dogwood St,Atlanta,11.949999809265137
176903,iPhone,1,700.0,2019-04-09 11:10:00,684 Main St,Boston,700.0
176904,AAA Batteries (4-pack),1,2.99,2019-04-13 15:44:00,782 Ridge St,Boston,2.990000009536743
176905,27in FHD Monitor,1,149.99,2019-04-12 07:40:00,92 Spruce St,New York City,149.99000549316406
176906,27in FHD Monitor,1,149.99,2019-04-07 20:14:00,636 Cherry St,Los Angeles,149.99000549316406
176907,27in FHD Monitor,1,149.99,2019-04-11 01:43:00,120 Sunset St,Los Angeles,149.99000549316406
176908,AAA Batteries (4-pack),1,2.99,2019-04-25 20:53:00,802 Maple St,Seattle,2.990000009536743
176909,Wired Headphones,1,11.99,2019-04-22 09:53:00,692 Jackson St,Portland,11.989999771118164
176910,AAA Batteries (4-pack),2,2.99,2019-04-19 14:46:00,573 2nd St,Los Angeles,5.980000019073486
176911,AAA Batteries (4-pack),1,2.99,2019-04-12 10:29:00,346 13th St,Los Angeles,2.990000009536743
176912,Apple Airpods Headphones,1,150.0,2019-04-25 14:33:00,862 7th St,Seattle,150.0
176913,AAA Batteries (4-pack),1,2.99,2019-04-20 19:09:00,340 11th St,Atlanta,2.990000009536743
176914,Lightning Charging Cable,1,14.95,2019-04-01 15:54:00,846 Cherry St,San Francisco,14.949999809265137
176915,AAA Batteries (4-pack),1,2.99,2019-04-04 19:18:00,64 Hill St,Dallas,2.990000009536743
176916,34in Ultrawide Monitor,1,379.99,2019-04-18 07:45:00,285 Cedar St,San Francisco,379.989990234375
176917,USB-C Charging Cable,1,11.95,2019-04-14 19:50:00,376 Sunset St,Boston,11.949999809265137
176918,USB-C Charging Cable,1,11.95,2019-04-10 09:57:00,398 Elm St,Los Angeles,11.949999809265137
176919,AAA Batteries (4-pack),1,2.99,2019-04-29 07:02:00,240 14th St,Boston,2.990000009536743
176920,Apple Airpods Headphones,1,150.0,2019-04-30 18:55:00,117 Lake St,New York City,150.0
176921,Lightning Charging Cable,1,14.95,2019-04-24 17:56:00,365 Wilson St,San Francisco,14.949999809265137
176922,Bose SoundSport Headphones,1,99.99,2019-04-02 21:08:00,859 Hill St,Los Angeles,99.98999786376953
176923,LG Washing Machine,1,600.0,2019-04-26 12:48:00,259 6th St,Los Angeles,600.0
176924,Bose SoundSport Headphones,1,99.99,2019-04-14 10:32:00,375 4th St,New York City,99.98999786376953
176925,Lightning Charging Cable,1,14.95,2019-04-18 15:31:00,920 Wilson St,New York City,14.949999809265137
176926,USB-C Charging Cable,1,11.95,2019-04-14 21:17:00,921 Cedar St,Atlanta,11.949999809265137
176927,Wired Headphones,1,11.99,2019-04-18 18:40:00,700 Sunset St,Los Angeles,11.989999771118164
176928,AAA Batteries (4-pack),1,2.99,2019-04-08 21:08:00,203 Hickory St,San Francisco,2.990000009536743
176929,ThinkPad Laptop,1,999.99,2019-04-11 22:13:00,743 11th St,Dallas,999.989990234375
176930,USB-C Charging Cable,1,11.95,2019-04-15 09:41:00,161 Center St,Boston,11.949999809265137
176931,ThinkPad Laptop,1,999.99,2019-04-13 08:47:00,57 Pine St,New York City,999.989990234375
176932,34in Ultrawide Monitor,1,379.99,2019-04-28 17:02:00,118 Church St,Seattle,379.989990234375
176933,Flatscreen TV,1,300.0,2019-04-24 10:34:00,698 Spruce St,New York City,300.0
176934,AAA Batteries (4-pack),1,2.99,2019-04-08 19:44:00,329 Park St,New York City,2.990000009536743
176935,AAA Batteries (4-pack),1,2.99,2019-04-03 21:31:00,315 1st St,Dallas,2.990000009536743
176935,27in FHD Monitor,1,149.99,2019-04-03 21:31:00,315 1st St,Dallas,149.99000549316406
176936,Apple Airpods Headphones,1,150.0,2019-04-15 08:36:00,846 Hickory St,Boston,150.0
176937,Google Phone,1,600.0,2019-04-30 22:04:00,980 7th St,Los Angeles,600.0
176938,AAA Batteries (4-pack),1,2.99,2019-04-29 21:08:00,249 Jefferson St,Los Angeles,2.990000009536743
176939,AAA Batteries (4-pack),1,2.99,2019-04-06 12:50:00,418 12th St,San Francisco,2.990000009536743
176940,Lightning Charging Cable,1,14.95,2019-04-02 23:59:00,864 Hickory St,Dallas,14.949999809265137
176941,27in 4K Gaming Monitor,1,389.99,2019-04-11 18:46:00,807 14th St,San Francisco,389.989990234375
176942,AA Batteries (4-pack),1,3.84,2019-04-12 10:02:00,419 Washington St,Portland,3.8399999141693115
176943,Lightning Charging Cable,1,14.95,2019-04-09 06:50:00,211 2nd St,San Francisco,14.949999809265137
176944,Bose SoundSport Headphones,1,99.99,2019-04-28 06:22:00,719 West St,Austin,99.98999786376953
176945,USB-C Charging Cable,1,11.95,2019-04-24 02:17:00,701 Pine St,Austin,11.949999809265137
176946,Lightning Charging Cable,1,14.95,2019-04-27 16:36:00,991 6th St,New York City,14.949999809265137
176947,AA Batteries (4-pack),2,3.84,2019-04-02 18:40:00,357 Center St,Los Angeles,7.679999828338623
176948,Wired Headphones,1,11.99,2019-04-26 09:46:00,761 Highland St,San Francisco,11.989999771118164
176949,USB-C Charging Cable,1,11.95,2019-04-27 12:54:00,347 Jackson St,Los Angeles,11.949999809265137
176950,Lightning Charging Cable,1,14.95,2019-04-04 08:54:00,929 Johnson St,Dallas,14.949999809265137
176951,USB-C Charging Cable,2,11.95,2019-04-15 21:57:00,606 Lakeview St,Boston,23.899999618530273
176952,AAA Batteries (4-pack),1,2.99,2019-04-06 18:47:00,693 5th St,Los Angeles,2.990000009536743
176953,Flatscreen TV,1,300.0,2019-04-29 13:41:00,595 West St,Dallas,300.0
176954,Bose SoundSport Headphones,1,99.99,2019-04-28 14:49:00,524 Elm St,San Francisco,99.98999786376953
176955,AAA Batteries (4-pack),1,2.99,2019-04-02 16:08:00,169 Church St,San Francisco,2.990000009536743
176956,AA Batteries (4-pack),1,3.84,2019-04-01 21:43:00,703 5th St,Dallas,3.8399999141693115
176957,Google Phone,1,600.0,2019-04-06 18:22:00,582 Church St,Boston,600.0
176958,Bose SoundSport Headphones,1,99.99,2019-04-23 09:26:00,497 Main St,Boston,99.98999786376953
176959,Wired Headphones,1,11.99,2019-04-08 18:32:00,125 Jefferson St,Seattle,11.989999771118164
176960,Bose SoundSport Headphones,1,99.99,2019-04-08 14:49:00,737 West St,Dallas,99.98999786376953
176961,27in FHD Monitor,1,149.99,2019-04-16 15:13:00,357 Willow St,Portland,149.99000549316406
176962,Wired Headphones,1,11.99,2019-04-07 11:19:00,710 Church St,San Francisco,11.989999771118164
176963,AAA Batteries (4-pack),2,2.99,2019-04-14 13:17:00,390 Walnut St,Los Angeles,5.980000019073486
176964,AAA Batteries (4-pack),1,2.99,2019-04-05 14:43:00,453 Cedar St,San Francisco,2.990000009536743
176965,Lightning Charging Cable,1,14.95,2019-04-08 09:00:00,900 Dogwood St,Boston,14.949999809265137
176966,Bose SoundSport Headphones,1,99.99,2019-04-22 23:21:00,3 Main St,Boston,99.98999786376953
176967,27in 4K Gaming Monitor,1,389.99,2019-04-13 13:04:00,275 Lake St,Dallas,389.989990234375
176968,Bose SoundSport Headphones,1,99.99,2019-04-28 08:30:00,183 2nd St,Atlanta,99.98999786376953
176969,AA Batteries (4-pack),1,3.84,2019-04-05 09:27:00,346 Wilson St,Portland,3.8399999141693115
176970,Bose SoundSport Headphones,1,99.99,2019-04-06 19:33:00,524 7th St,Los Angeles,99.98999786376953
176971,AAA Batteries (4-pack),1,2.99,2019-04-05 22:56:00,166 5th St,New York City,2.990000009536743
176972,27in FHD Monitor,1,149.99,2019-04-06 17:36:00,824 West St,Seattle,149.99000549316406
176973,Wired Headphones,1,11.99,2019-04-04 21:49:00,748 Madison St,Los Angeles,11.989999771118164
176974,ThinkPad Laptop,1,999.99,2019-04-05 22:51:00,789 Center St,Seattle,999.989990234375
176975,USB-C Charging Cable,1,11.95,2019-04-23 15:46:00,28 13th St,San Francisco,11.949999809265137
176975,AAA Batteries (4-pack),1,2.99,2019-04-23 15:46:00,28 13th St,San Francisco,2.990000009536743
176976,27in FHD Monitor,1,149.99,2019-04-18 05:42:00,260 Pine St,Los Angeles,149.99000549316406
176977,Bose SoundSport Headphones,1,99.99,2019-04-06 13:57:00,808 Ridge St,Portland,99.98999786376953
176978,Apple Airpods Headphones,1,150.0,2019-05-01 03:29:00,589 Lake St,Portland,150.0
176979,AAA Batteries (4-pack),2,2.99,2019-04-28 17:53:00,315 9th St,New York City,5.980000019073486
176980,Bose SoundSport Headphones,1,99.99,2019-04-02 11:20:00,456 10th St,Seattle,99.98999786376953
176981,Google Phone,1,600.0,2019-04-01 11:29:00,924 11th St,San Francisco,600.0
176982,iPhone,1,700.0,2019-04-14 13:53:00,237 Lake St,Los Angeles,700.0
176983,AAA Batteries (4-pack),2,2.99,2019-04-23 10:18:00,769 11th St,Boston,5.980000019073486
176984,Apple Airpods Headphones,1,150.0,2019-04-22 19:39:00,77 Lake St,Portland,150.0
176985,USB-C Charging Cable,1,11.95,2019-04-15 11:52:00,859 7th St,New York City,11.949999809265137
176986,Apple Airpods Headphones,1,150.0,2019-04-12 14:45:00,623 Lakeview St,Los Angeles,150.0
176987,AAA Batteries (4-pack),1,2.99,2019-04-22 09:28:00,87 Spruce St,San Francisco,2.990000009536743
176988,Lightning Charging Cable,1,14.95,2019-04-30 23:02:00,251 South St,Boston,14.949999809265137
176989,Google Phone,1,600.0,2019-04-09 13:43:00,346 9th St,Los Angeles,600.0
176989,USB-C Charging Cable,1,11.95,2019-04-09 13:43:00,346 9th St,Los Angeles,11.949999809265137
176990,27in FHD Monitor,1,149.99,2019-04-07 00:15:00,322 2nd St,San Francisco,149.99000549316406
176991,Bose SoundSport Headphones,1,99.99,2019-04-15 01:49:00,338 2nd St,San Francisco,99.98999786376953
176992,AAA Batteries (4-pack),2,2.99,2019-04-15 12:22:00,927 5th St,New York City,5.980000019073486
176993,iPhone,1,700.0,2019-04-07 09:43:00,28 South St,Los Angeles,700.0
176993,Wired Headphones,1,11.99,2019-04-07 09:43:00,28 South St,Los Angeles,11.989999771118164
176994,Google Phone,1,600.0,2019-04-15 12:39:00,628 12th St,Los Angeles,600.0
176995,AA Batteries (4-pack),2,3.84,2019-04-20 23:12:00,964 8th St,San Francisco,7.679999828338623
176996,Wired Headphones,1,11.99,2019-04-23 13:57:00,57 Wilson St,Atlanta,11.989999771118164
176997,AA Batteries (4-pack),1,3.84,2019-04-25 16:57:00,354 14th St,New York City,3.8399999141693115
176998,Bose SoundSport Headphones,1,99.99,2019-04-12 12:54:00,481 Maple St,San Francisco,99.98999786376953
176999,Lightning Charging Cable,1,14.95,2019-04-28 11:19:00,192 7th St,Seattle,14.949999809265137
177000,USB-C Charging Cable,1,11.95,2019-04-26 16:08:00,936 9th St,Los Angeles,11.949999809265137
177001,Wired Headphones,1,11.99,2019-04-17 09:49:00,958 Walnut St,Los Angeles,11.989999771118164
177002,USB-C Charging Cable,1,11.95,2019-04-15 10:38:00,965 Elm St,San Francisco,11.949999809265137
177003,USB-C Charging Cable,1,11.95,2019-04-13 16:09:00,903 Wilson St,San Francisco,11.949999809265137
